PUBLICATION_DATE,UID,AA_CENTER_LAT,AA_CENTER_LON,AGGR_ECO3_2015,AGGR_ECO3_NM_2015,AGGR_ECO9_2015,AGGR_ECO9_NM_2015,ANALYSIS_LAT,ANALYSIS_LON,CLASS_DESIGN_FWSST,CLASS_FIELD_FWSST,CLASS_FIELD_HGM,COE_REGION,COE_SUBREG,COUNTY,DATE_COL,DESIGN_ID,ECO_X_ST,ECO_X_WETGRP,EPA_REG,FED_NONFED,FIP,HUC10,HUC10_NAME,LRR_NAME,LRRSYM,MAJ_RIVER_BASIN,MDCATY,MLRA_ID,MLRA_NAME,NEP_AREA,NEP_NAME,NWCA_ECO4,NWCA_WET_GRP,PAD_AREA,PAD_NAME,PAD_OWN_NAME,PAD_OWN_TYPE,PANEL,PH2_WGTCAT,PHYS_REG,REF_NWCA,REFPLUS_NWCA,SANDT_COAST_REG,SANDT_FIELD_GRPS,SANDT_RSTUDY,SITE_ID,SITE_USE,SITESAMP,ST_FIP,STATE,STATE_NAME,STATUS_11,STRATUM,TNT_11,US_L3CODE_2015,US_L3NAME_2015,US_L4CODE_2015,US_L4NAME_2015,USAC_REGION,VALXSITE,VISIT_NO,WGT_11,WGT_PH1_11,WGT_PH2_11,XCOORD,XSTATUS,YCOORD,SAMPLE_TYPE
8/13/2015,4866,32.2485,-91.43931,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,32.24855801,-91.43918287,PSS,PSS,FLATS,Atlantic and Gulf Coastal Plain,LRR O,Madison,24-Jun-11,NWCA11-1664,CPL-PW,CPL-PRLW,6,Non Federal,22065,805000303,Tensas Bayou-Tensas River,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PSS,230,Southern Mississippi River Alluvium,NO,,CPL,PRLW,NO,,,,Base,LA,17,I,I,,PW,,NWCA11-1664,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,73,Mississippi Alluvial Plain,73d,Northern Backswamps,CSTL_PLAIN,PSS,1,45529.52839,22.01173,2068.42143,427416.953,RELOCATED_POINT_SAMPLEABLE,-577046.537,SITEINFO
8/13/2015,4867,30.7684237,-91.92560408,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.7684237,-91.92560408,PFO,PFO,FLATS,Atlantic and Gulf Coastal Plain,LRR O,St. Landry,3-Jun-11,NWCA11-1663,CPL-PW,CPL-PRLW,6,Non Federal,22097,808010204,Bayou Des Glaises-Bayou Rouge,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PFO,230,Southern Mississippi River Alluvium,NO,,CPL,PRLW,NO,,,,Base,LA,17,I,I,Gulf Coast Region,PW,Coastal Watersheds,NWCA11-1663,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,73,Mississippi Alluvial Plain,73k,Southern Holocene Meander Belts,CSTL_PLAIN,PFO,1,261564.4157,22.01173,11882.9573,388923.34,POINT_SAMPLEABLE,-743728.343,SITEINFO
8/13/2015,4868,30.37596,-92.71456,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.37595821,-92.71348866,PF,PF,FLATS,Atlantic and Gulf Coastal Plain,LRR T (MLRA 150A),Jefferson Davis,18-May-11,NWCA11-1660,CPL-PH,CPL-PRLH,6,Non Federal,22053,808020306,Bayou Serpent,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Lower Mississippi,PF,256,Gulf Coast Prairies,NO,,CPL,PRLH,NO,,,,Base,LA,13,M,M,,PH,,NWCA11-1660,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,34,Western Gulf Coastal Plain,34a,Northern Humid Gulf Coastal Prairies,CSTL_PLAIN,PF,1,149731.7728,24.51339,6108.16313,315256.775,RELOCATED_POINT_SAMPLEABLE,-790221.758,SITEINFO
8/13/2015,4869,32.53542915,-91.26783898,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,32.53542915,-91.26783898,PF,PF,FLATS,Atlantic and Gulf Coastal Plain,LRR O,Madison,25-Jun-11,NWCA11-1648,CPL-PH,CPL-PRLH,6,Non Federal,22065,805000301,Tensas Bayou,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PF,230,Southern Mississippi River Alluvium,NO,,CPL,PRLH,NO,,,,Base,LA,17,I,I,,PH,,NWCA11-1648,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,73,Mississippi Alluvial Plain,73d,Northern Backswamps,CSTL_PLAIN,PF,1,134451.2212,22.01173,6108.16313,441869.419,POINT_SAMPLEABLE,-544316.841,SITEINFO
8/13/2015,4870,31.55435,-91.8705,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,31.55388236,-91.87051004,PF,PFO,DPRSS,Atlantic and Gulf Coastal Plain,LRR O,Catahoula,11-May-11,NWCA11-1639,CPL-PW,CPL-PRLW,6,Non Federal,22025,804030101,Hibbs Bayou-Big Bayou,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PF,230,Southern Mississippi River Alluvium,NO,,CPL,PRLW,NO,,,,Base,LA,17,M,M,,PW,,NWCA11-1639,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,73,Mississippi Alluvial Plain,73m,Southern Backswamps,CSTL_PLAIN,PFO,1,134451.2212,22.01173,6108.16313,390383.489,RELOCATED_POINT_SAMPLEABLE,-656207.261,SITEINFO
8/13/2015,4871,32.47018683,-93.17131231,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,32.47018683,-93.17131231,PFO,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR P,Webster,11-Jun-11,NWCA11-1636,CPL-PW,CPL-PRLW,6,Non Federal,22119,1114020901,Headwaters Black Lake Bayou,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,Arkansas-White-Red,PFO,235,Western Coastal Plain,NO,,CPL,PRLW,NO,,,,Base,LA,14,I,I,,PW,,NWCA11-1636,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,35,South Central Plains,35a,Tertiary Uplands,CSTL_PLAIN,PFO,1,508310.4473,42.77643,11882.9573,264417.727,POINT_SAMPLEABLE,-558660.433,SITEINFO
8/13/2015,4872,47.73898,-100.56406,PLNLOW,Plains and Lowlands,NPL,Northern Plains,47.73912773,-100.5637594,PUBPAB,PEM,DPRSS,Great Plains,LRR F,Sheridan,20-Jul-11,NWCA11ND-5085,IPL-PH,IPL-PRLH,8,Non Federal,38083,901000302,Lower Wintering River,Northern Great Plains Spring Wheat Region,F,Souris-Red-Rainy,PUBPAB,73,Central Dark Brown Glaciated Plains,NO,,IPL,PRLH,NO,,,,Oversamp,ND,23,I,I,,PH,Prairie Pothole,NWCA11-ND-5085,NWCA_PROBABILITY,YES,38,ND,North Dakota,Target_Sampled,ND,Target,42,Northwestern Glaciated Plains,42a,Missouri Coteau,GT_PLAINS,PEM,1,3503.5706,66.90116,52.36936,-344649.817,RELOCATED_POINT_SAMPLEABLE,1150871.564,SITEINFO
8/13/2015,4873,47.37453,-100.79199,PLNLOW,Plains and Lowlands,NPL,Northern Plains,47.37425103,-100.79192,PEM,PEM,DPRSS,Great Plains,LRR F,McLean,19-Jul-11,NWCA11ND-5089,IPL-PH,IPL-PRLH,8,FWS,38055,1013010105,City of McCluskey,Northern Great Plains Spring Wheat Region,F,Missouri,PEM,73,Central Dark Brown Glaciated Plains,NO,,IPL,PRLH,YES,Mclean County Waterfowl Production Area,Fish and Wildlife Service (FWS),Federal,Oversamp,ND,23,I,I,,PH,Prairie Pothole,NWCA11-ND-5089,NWCA_PROBABILITY,YES,38,ND,North Dakota,Target_Sampled,ND,Target,42,Northwestern Glaciated Plains,42a,Missouri Coteau,GT_PLAINS,PEM,1,22698.46127,66.90116,339.28354,-363897.253,POINT_SAMPLEABLE,1111469.758,SITEINFO
8/13/2015,4874,47.62145,-99.73509,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,47.62162658,-99.73563419,PEM,PEM,DPRSS,Great Plains,LRR F,Wells,21-Jul-11,NWCA11ND-5091,IPL-PH,IPL-PRLH,8,Non Federal,38103,1016000102,Big Slough,Northern Great Plains Spring Wheat Region,F,Missouri,PEM,77,Central Black Glaciated Plains,NO,,IPL,PRLH,NO,,,,Oversamp,ND,23,M,M,,PH,Prairie Pothole,NWCA11-ND-5091,NWCA_PROBABILITY,YES,38,ND,North Dakota,Target_Sampled,ND,Target,46,Northern Glaciated Plains,46i,Drift Plains,GT_PLAINS,PEM,1,22698.46127,66.90116,339.28354,-282656.352,POINT_SAMPLEABLE,1135178.078,SITEINFO
8/13/2015,4875,47.93046556,-98.2264968,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,47.93046556,-98.2264968,PEM,PEM,FLATS,Great Plains,LRR F,Nelson,6-Jul-11,NWCA11ND-5093,IPL-PH,IPL-PRLH,8,FWS,38063,902020113,McHugh Slough,Northern Great Plains Spring Wheat Region,F,Souris-Red-Rainy,PEM,77,Central Black Glaciated Plains,NO,,IPL,PRLH,YES,Nelson County Waterfowl Production Area,Fish and Wildlife Service (FWS),Federal,Oversamp,ND,10,M,M,,PH,Prairie Pothole,NWCA11-ND-5093,NWCA_PROBABILITY,YES,38,ND,North Dakota,Target_Sampled,ND,Target,46,Northern Glaciated Plains,46i,Drift Plains,GT_PLAINS,PEM,1,62284.64362,183.57697,339.28354,-167697.121,POINT_SAMPLEABLE,1165671.549,SITEINFO
8/13/2015,4876,48.23514552,-98.26929896,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,48.23514552,-98.26929896,PEM,PEM,DPRSS,Great Plains,LRR F,Walsh,26-Jul-11,NWCA11ND-5095,IPL-PH,IPL-PRLH,8,Non Federal,38099,902020113,McHugh Slough,Northern Great Plains Spring Wheat Region,F,Souris-Red-Rainy,PEM,76,Northern Black Glaciated Plains,NO,,IPL,PRLH,NO,,,,Oversamp,ND,10,I,I,,PH,Prairie Pothole,NWCA11-ND-5095,NWCA_PROBABILITY,YES,38,ND,North Dakota,Target_Sampled,ND,Target,46,Northern Glaciated Plains,46i,Drift Plains,GT_PLAINS,PEM,1,62284.64362,183.57697,339.28354,-170118.351,POINT_SAMPLEABLE,1199326.206,SITEINFO
8/13/2015,4877,32.96514,-91.39212,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,32.96491957,-91.39140555,PUBPAB,PEM,DPRSS,Atlantic and Gulf Coastal Plain,LRR P,West Carroll,22-May-11,NWCA11-1632,CPL-PH,CPL-PRLH,6,Non Federal,22123,805000107,Camp Bayou-Boeuf River,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,Lower Mississippi,PUBPAB,236,Southern Mississippi Valley Loess,NO,,CPL,PRLH,NO,,,,Base,LA,17,I,I,,PH,,NWCA11-1632,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,73,Mississippi Alluvial Plain,73j,Macon Ridge,CSTL_PLAIN,PEM,1,17504.50218,22.01173,795.23528,428017.832,RELOCATED_POINT_SAMPLEABLE,-497026.914,SITEINFO
8/13/2015,4878,31.33840576,-91.68173246,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,31.33840576,-91.68173246,PSS,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR O,Concordia,1-Jun-11,NWCA11-1627,CPL-PW,CPL-PRLW,6,Non Federal,22029,804030602,Lower Bayou Cocodrie,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PSS,230,Southern Mississippi River Alluvium,NO,,CPL,PRLW,YES,Red River Wildlife Management Area,State Fish and Wildlife,State,Base,LA,17,L,L,,PW,,NWCA11-1627,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,73,Mississippi Alluvial Plain,73m,Southern Backswamps,CSTL_PLAIN,PFO,1,45529.52839,22.01173,2068.42143,409307.089,POINT_SAMPLEABLE,-679372.9,SITEINFO
8/13/2015,4879,31.14895887,-91.95034881,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,31.14895887,-91.95034881,PSS,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR O,Avoyelles,13-Jul-11,NWCA11-1611,CPL-PW,CPL-PRLW,6,Non Federal,22009,804030103,Petite Riviere,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PSS,230,Southern Mississippi River Alluvium,NO,,CPL,PRLW,NO,,,,Base,,,I,I,,PW,,NWCA11-1611,NWCA_REVISITS,YES,22,LA,Louisiana,,LA,,73,Mississippi Alluvial Plain,73m,Southern Backswamps,CSTL_PLAIN,PFO,2,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,4880,31.14908,-91.95082,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,31.14895887,-91.95034881,PSS,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR O,Avoyelles,27-Jun-11,NWCA11-1611,CPL-PW,CPL-PRLW,6,Non Federal,22009,804030103,Petite Riviere,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PSS,230,Southern Mississippi River Alluvium,NO,,CPL,PRLW,NO,,,,Base,LA,17,I,I,,PW,,NWCA11-1611,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,73,Mississippi Alluvial Plain,73m,Southern Backswamps,CSTL_PLAIN,PFO,1,45529.52839,22.01173,2068.42143,384760.137,RELOCATED_POINT_SAMPLEABLE,-701552.854,SITEINFO
8/13/2015,4881,40.980512,-82.627928,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,40.980512,-82.627928,PFO,PSS,DPRSS,Midwest,LRR M,Richland,15-Jun-11,OHW11-3019,IPL-PW,IPL-PRLW,5,Non Federal,39139,410001204,Marsh Run-West Branch Huron River,Central Feed Grains and Livestock Region,M,Great Lakes,PFO,195,"Indiana and Ohio Till Plain, Eastern Part",NO,,IPL,PRLW,NO,,,,Base,OH,45,M,M,Great Lakes Region,PW,Coastal Watersheds,NWCA11-OH-3019,NWCA_PROBABILITY,YES,39,OH,Ohio,Target_Sampled,None,Target,55,Eastern Corn Belt Plains,55a,Clayey High Lime Till Plains,MIDWEST,PSS,1,45355.12881,1,45355.12881,1112284.606,RELOCATED_POINT_SAMPLEABLE,468537.421,SITEINFO
8/13/2015,4883,39.585499,-82.10281,EHIGH,Eastern Highlands,SAP,Southern Appalachians,39.58538688,-82.10314437,PSS,PEM,RIVERINE,Eastern Mountains and Piedmont,LRR N (Excluding MLRA 122),Perry,8-Jun-11,OHW11-3022,EMU-PH,EMU-PRLH,5,Non Federal,39127,503020407,Sunday Creek,East and Central Farming and Forest Region,N,Ohio,PSS,220,Western Allegheny Plateau,NO,,EMU,PRLH,NO,,,,Base,OH,45,I,I,,PH,,NWCA11-OH-3022,NWCA_PROBABILITY,YES,39,OH,Ohio,Target_Sampled,None,Target,70,Western Allegheny Plateau,70f,Ohio/Kentucky Carboniferous Plateau,E_MTNS,PEM,1,12765.47399,1,12765.47399,1178571.566,POINT_SAMPLEABLE,320057.206,SITEINFO
8/13/2015,4885,40.59523133,-83.40685158,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,40.59523133,-83.40685158,PEM,PEM,RIVERINE,Midwest,LRR M,Marion,22-Jun-11,OHW11-3025,IPL-PH,IPL-PRLH,5,Non Federal,39101,506000104,Panther Creek-Scioto River,Central Feed Grains and Livestock Region,M,Ohio,PEM,192,"Indiana and Ohio Till Plain, Northeastern Part",NO,,IPL,PRLH,NO,,,,Base,OH,45,I,I,,PH,,NWCA11-OH-3025,NWCA_PROBABILITY,YES,39,OH,Ohio,Target_Sampled,None,Target,55,Eastern Corn Belt Plains,55a,Clayey High Lime Till Plains,MIDWEST,PEM,1,16169.97718,1,16169.97718,1053738.786,POINT_SAMPLEABLE,416793.532,SITEINFO
8/13/2015,4887,45.24211,-87.04705,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,45.24139852,-87.04599257,PEM,PEM,FRINGE,Northcentral and Northeast,LRR K,Door,29-Jun-11,WITILL-1001,EMU-PH,EMU-PRLH,5,Non Federal,55029,403010201,Door Peninsula-Frontal Lake Michigan,Northern Lake States Forest and Forage Region,K,Great Lakes,PEM,165,Northeastern Wisconsin Drift Plain,NO,,EMU,PRLH,NO,,,,Revisit,WI_Till,41,M,M,Great Lakes Region,PH,Coastal Watersheds,NWCA11-WI-1001,NWCA_PROBABILITY,YES,55,WI,Wisconsin,Target_Sampled,WI_Till,Target,51,North Central Hardwood Forests,51g,Door Peninsula,NE,PEM,1,66302.67248,24.2321,2736.15035,701497.788,RELOCATED_POINT_SAMPLEABLE,898861.031,SITEINFO
8/13/2015,4888,43.66742316,-88.32520846,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,43.66742316,-88.32520846,PSS,PFO,SLOPE,Northcentral and Northeast,LRR K,Fond du Lac,4-Aug-11,WITILL-1006,IPL-PW,IPL-PRLW,5,Non Federal,55039,404000302,Upper Milwaukee River,Northern Lake States Forest and Forage Region,K,Great Lakes,PSS,166,Southern Wisconsin and Northern Illinois Drift Plain,NO,,IPL,PRLW,NO,,,,Base,WI_Till,41,L,L,Great Lakes Region,PW,Coastal Watersheds,NWCA11-WI-1006,NWCA_PROBABILITY,YES,55,WI,Wisconsin,Target_Sampled,WI_Till,Target,53,Southeastern Wisconsin Till Plains,53c,Southeastern Wisconsin Savannah and Till Plain,NE,PFO,1,34299.4679,24.2321,1415.45578,615660.516,POINT_SAMPLEABLE,715307.468,SITEINFO
8/13/2015,4890,44.10509,-87.93511,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,44.10470377,-87.93500189,PEM,PEM,DPRSS,Northcentral and Northeast,LRR K,Manitowoc,9-Sep-11,WITILL-1009,IPL-PH,IPL-PRLH,5,Non Federal,55071,403010106,Manitowoc River-Frontal Lake Michigan,Northern Lake States Forest and Forage Region,K,Great Lakes,PEM,165,Northeastern Wisconsin Drift Plain,NO,,IPL,PRLH,YES,Collins Marsh Wildlife Area,State Department of Natural Resources,State,Base,WI_Till,41,L,L,Great Lakes Region,PH,Coastal Watersheds,NWCA11-WI-1009,NWCA_PROBABILITY,YES,55,WI,Wisconsin,Target_Sampled,WI_Till,Target,53,Southeastern Wisconsin Till Plains,53d,Lake Michigan Lacustrine Clay Plain,NE,PEM,1,66302.67248,24.2321,2736.15035,642754.673,POINT_SAMPLEABLE,766498.452,SITEINFO
8/13/2015,4891,43.73727832,-88.20497958,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,43.73727832,-88.20497958,PSS,PFO,DPRSS,Northcentral and Northeast,LRR K,Fond du Lac,19-Sep-11,WITILL-1010,IPL-PW,IPL-PRLW,5,Non Federal,55039,403010109,Mullet River,Northern Lake States Forest and Forage Region,K,Great Lakes,PSS,166,Southern Wisconsin and Northern Illinois Drift Plain,NO,,IPL,PRLW,YES,Mullet Creek Wildlife Area,State Department of Natural Resources,State,Base,WI_Till,41,L,L,Great Lakes Region,PW,Coastal Watersheds,NWCA11-WI-1010,NWCA_PROBABILITY,YES,55,WI,Wisconsin,Target_Sampled,WI_Till,Target,53,Southeastern Wisconsin Till Plains,53b,Kettle Moraines,NE,PSS,1,34299.4679,24.2321,1415.45578,624645.02,POINT_SAMPLEABLE,723860.596,SITEINFO
8/13/2015,4892,44.0414037,-87.83957526,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,44.0414037,-87.83957526,PFO,PFO,FLATS,Northcentral and Northeast,LRR K,Manitowoc,13-Sep-11,WITILL-1011,IPL-PW,IPL-PRLW,5,Non Federal,55071,403010106,Manitowoc River-Frontal Lake Michigan,Northern Lake States Forest and Forage Region,K,Great Lakes,PFO,165,Northeastern Wisconsin Drift Plain,NO,,IPL,PRLW,NO,,,,Base,WI_Till,41,I,I,Great Lakes Region,PW,Coastal Watersheds,NWCA11-WI-1011,NWCA_PROBABILITY,YES,55,WI,Wisconsin,Target_Sampled,WI_Till,Target,53,Southeastern Wisconsin Till Plains,53d,Lake Michigan Lacustrine Clay Plain,NE,PFO,1,95294.9499,24.2321,3932.59126,650946.6,POINT_SAMPLEABLE,760115.685,SITEINFO
8/13/2015,4893,44.75689664,-87.9617142,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,44.75689664,-87.9617142,PFO,PFO,FLATS,Northcentral and Northeast,LRR K,Oconto,20-Sep-11,WITILL-1018,EMU-PW,EMU-PRLW,5,Non Federal,55083,403010301,Pensaukee River-Frontal Green Bay,Northern Lake States Forest and Forage Region,K,Great Lakes,PFO,165,Northeastern Wisconsin Drift Plain,NO,,EMU,PRLW,NO,,,,Base,,,I,I,Great Lakes Region,PW,Coastal Watersheds,NWCA11-WI-1018,NWCA_NOT_PROBABILITY,YES,55,WI,Wisconsin,,WI_Till,,51,North Central Hardwood Forests,51f,Green Bay Till and Lacustrine Plain,NE,PFO,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,4894,44.38701,-87.65184,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,44.38706209,-87.65157075,PEM,PSS,DPRSS,Northcentral and Northeast,LRR K,Kewaunee,8-Sep-11,WITILL-1037,IPL-PW,IPL-PRLW,5,Non Federal,55061,403010101,East Twin River-Frontal Lake Michigan,Northern Lake States Forest and Forage Region,K,Great Lakes,PEM,165,Northeastern Wisconsin Drift Plain,NO,,IPL,PRLW,NO,,,,Base,,,M,M,Great Lakes Region,PW,Coastal Watersheds,NWCA11-WI-1037,NWCA_NOT_PROBABILITY,YES,55,WI,Wisconsin,,WI_Till,,53,Southeastern Wisconsin Till Plains,53d,Lake Michigan Lacustrine Clay Plain,NE,PEM,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,4895,44.49712624,-87.64256984,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,44.49712624,-87.64256984,PFO,PFO,FLATS,Northcentral and Northeast,LRR K,Kewaunee,7-Sep-11,WITILL-1045,IPL-PW,IPL-PRLW,5,Non Federal,55061,403010203,Kewaunee River,Northern Lake States Forest and Forage Region,K,Great Lakes,PFO,165,Northeastern Wisconsin Drift Plain,NO,,IPL,PRLW,YES,C.d. (buzz) Besadny Fish And Wildlife Area,State Department of Natural Resources,State,Base,,,I,I,Great Lakes Region,PW,Coastal Watersheds,NWCA11-WI-1045,NWCA_NOT_PROBABILITY,YES,55,WI,Wisconsin,,WI_Till,,53,Southeastern Wisconsin Till Plains,53d,Lake Michigan Lacustrine Clay Plain,NE,PFO,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,4896,43.67495289,-88.30515541,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,43.67495289,-88.30515541,PFO,PSS,FLATS,Northcentral and Northeast,LRR K,Fond du Lac,6-Sep-11,WITILL-1050,IPL-PW,IPL-PRLW,5,Non Federal,55039,404000302,Upper Milwaukee River,Northern Lake States Forest and Forage Region,K,Great Lakes,PFO,166,Southern Wisconsin and Northern Illinois Drift Plain,NO,,IPL,PRLW,NO,,,,Base,,,I,I,Great Lakes Region,PW,Coastal Watersheds,NWCA11-WI-1050,NWCA_NOT_PROBABILITY,YES,55,WI,Wisconsin,,WI_Till,,53,Southeastern Wisconsin Till Plains,53c,Southeastern Wisconsin Savannah and Till Plain,NE,PSS,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,4897,43.734432,-88.187687,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,43.73452451,-88.18814204,PEM,PEM,DPRSS,Northcentral and Northeast,LRR K,Fond du Lac,12-Sep-11,WITILL-1054,IPL-PH,IPL-PRLH,5,Non Federal,55039,403010109,Mullet River,Northern Lake States Forest and Forage Region,K,Great Lakes,PEM,166,Southern Wisconsin and Northern Illinois Drift Plain,NO,,IPL,PRLH,NO,,,,OverSamp,,,I,I,Great Lakes Region,PH,Coastal Watersheds,NWCA11-WI-1054,NWCA_NOT_PROBABILITY,YES,55,WI,Wisconsin,,WI_Till,,53,Southeastern Wisconsin Till Plains,53b,Kettle Moraines,NE,PEM,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,4898,44.627,-88.019318,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,44.62724784,-88.01953549,PFO,PEM,DPRSS,Northcentral and Northeast,LRR K,Brown,21-Sep-11,WITILL-1065,EMU-PH,EMU-PRLH,5,Non Federal,55009,403020401,Duck Creek-Frontal Green Bay,Northern Lake States Forest and Forage Region,K,Great Lakes,PFO,165,Northeastern Wisconsin Drift Plain,NO,,EMU,PRLH,NO,,,,OverSamp,,,M,M,Great Lakes Region,PH,Coastal Watersheds,NWCA11-WI-1065,NWCA_NOT_PROBABILITY,YES,55,WI,Wisconsin,,WI_Till,,51,North Central Hardwood Forests,51f,Green Bay Till and Lacustrine Plain,NE,PFO,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,4899,44.03424178,-87.85410733,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,44.03424178,-87.85410733,PEM,PEM,DPRSS,Northcentral and Northeast,LRR K,Manitowoc,14-Sep-11,WITILL-1070,IPL-PH,IPL-PRLH,5,Non Federal,55071,403010106,Manitowoc River-Frontal Lake Michigan,Northern Lake States Forest and Forage Region,K,Great Lakes,PEM,165,Northeastern Wisconsin Drift Plain,NO,,IPL,PRLH,NO,,,,OverSamp,,,L,L,Great Lakes Region,PH,Coastal Watersheds,NWCA11-WI-1070,NWCA_NOT_PROBABILITY,YES,55,WI,Wisconsin,,WI_Till,,53,Southeastern Wisconsin Till Plains,53d,Lake Michigan Lacustrine Clay Plain,NE,PEM,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,4900,48.44086,-117.0202,WMTNS,West,WMT,Western Mountains,48.44086,-117.0202,,PSS,RIVERINE,"Western Mountains, Valleys, and Coast",LRR E,Bonner,13-Jul-11,,W-PW,W-PRLW,10,Forest Service,16017,1701021504,Upper West Branch Priest River,Rocky Mountain Range and Forest Region,E,Pacific Northwest,,62,Northern Rocky Mountain Valleys,NO,,W,PRLW,YES,Idaho Panhandle National Forest,Forest Service (USFS),Federal,,,,I,I,,PW,,NWCA11-ID-0018,NWCA_NOT_PROBABILITY,YES,16,ID,Idaho,,,,15,Northern Rockies,15u,Inland Maritime Foothills and Valleys,W_MTNS,PSS,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,4901,44.66697,-115.66865,WMTNS,West,WMT,Western Mountains,44.66697,-115.66865,,PFO,RIVERINE,"Western Mountains, Valleys, and Coast",LRR E,Valley,5-Jul-11,,W-PW,W-PRLW,10,Forest Service,16085,1706020804,Upper South Fork Salmon River,Rocky Mountain Range and Forest Region,E,Pacific Northwest,,60,Central Rocky Mountains,NO,,W,PRLW,YES,Boise National Forest,Forest Service (USFS),Federal,,,,L,L,,PW,,NWCA11-ID-0020,NWCA_NOT_PROBABILITY,YES,16,ID,Idaho,,,,16,Idaho Batholith,16k,Southern Forested Mountains,W_MTNS,PFO,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,4902,48.76704,-116.87421,WMTNS,West,WMT,Western Mountains,48.76704,-116.87421,,PFO,FRINGE,"Western Mountains, Valleys, and Coast",LRR E,Bonner,14-Jul-11,,W-PW,W-PRLW,10,Non Federal,16017,1701021501,Upper Priest River,Rocky Mountain Range and Forest Region,E,Pacific Northwest,,62,Northern Rocky Mountain Valleys,NO,,W,PRLW,YES,Upper Priest Lake,Private Landowner,Private,,,,L,MIN,,PW,,NWCA11-ID-0031,NWCA_NOT_PROBABILITY,YES,16,ID,Idaho,,,,15,Northern Rockies,15u,Inland Maritime Foothills and Valleys,W_MTNS,PFO,1,,,,,RELOCATED_POINT_SAMPLEABLE,,SITEINFO
